planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:30 +0000 2012,none,0,485.0,84.8,http://espn.com
planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:31 +0000 2012,none,0,483.0,60.9,http://espn.com
planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:32 +0000 2012,none,0,488.0,61.6,http://espn.com
planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:33 +0000 2012,none,0,540.0,60.9,http://espn.com
planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:34 +0000 2012,none,0,491.0,73.3,http://espn.com
planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:35 +0000 2012,none,0,339.0,60.9,http://espn.com
planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:40 +0000 2012,none,0,455.0,60.9,http://espn.com
planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:41 +0000 2012,none,0,552.0,61.0,http://espn.com
planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:42 +0000 2012,none,0,481.0,60.7,http://espn.com
planetlab2.cs.purdue.edu,128.10.19.53,<error>,(40.4249~-86.9162),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:43 +0000 2012,none,0,559.0,63.8,http://espn.com
