ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:51 +0000 2012,none,0,864.0,40.0,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:51 +0000 2012,none,0,865.0,39.9,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:52 +0000 2012,none,0,861.0,39.9,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:53 +0000 2012,none,0,880.0,39.9,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:54 +0000 2012,none,0,892.0,39.9,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:54 +0000 2012,none,0,1016.0,40.0,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:55 +0000 2012,none,0,1015.0,40.1,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:56 +0000 2012,none,0,472.0,40.0,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:57 +0000 2012,none,0,731.0,39.8,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:12:01 +0000 2012,none,0,844.0,39.9,http://espn.com
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),a.espncdn.com,204.2.215.32,<unavailable>,(39.6237~-104.8738),Sun Nov 18 22:12:02 +0000 2012,none,0,<error>,7.74,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),a.espncdn.com,204.2.215.32,<unavailable>,(39.6237~-104.8738),Sun Nov 18 22:12:02 +0000 2012,none,0,<error>,7.75,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),a.espncdn.com,204.2.215.32,<unavailable>,(39.6237~-104.8738),Sun Nov 18 22:12:02 +0000 2012,none,0,<error>,8.27,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),a.espncdn.com,204.2.215.32,<unavailable>,(39.6237~-104.8738),Sun Nov 18 22:12:03 +0000 2012,none,0,<error>,7.77,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),a.espncdn.com,204.2.215.32,<unavailable>,(39.6237~-104.8738),Sun Nov 18 22:12:04 +0000 2012,none,0,<error>,7.72,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),a.espncdn.com,204.2.215.32,<unavailable>,(39.6237~-104.8738),Sun Nov 18 22:12:04 +0000 2012,none,0,<error>,8.43,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),a.espncdn.com,204.2.215.32,<unavailable>,(39.6237~-104.8738),Sun Nov 18 22:12:04 +0000 2012,none,0,<error>,8.60,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
ricepl-1.cs.rice.edu,128.42.142.41,00:17:A4:8D:5A:73,(29.7176~-95.4188),a.espncdn.com,204.2.215.32,<unavailable>,(39.6237~-104.8738),Sun Nov 18 22:12:05 +0000 2012,none,0,<error>,8.44,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
