planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:30 +0000 2012,none,0,721.0,55.8,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:32 +0000 2012,none,0,648.0,55.7,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:33 +0000 2012,none,0,719.0,56.6,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:34 +0000 2012,none,0,622.0,55.7,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:35 +0000 2012,none,0,618.0,55.8,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:35 +0000 2012,none,0,725.0,55.8,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:36 +0000 2012,none,0,722.0,55.8,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:37 +0000 2012,none,0,859.0,55.8,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:38 +0000 2012,none,0,719.0,55.8,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:39 +0000 2012,none,0,617.0,55.8,http://espn.com
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:40 +0000 2012,none,0,<error>,2.53,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:40 +0000 2012,none,0,<error>,2.45,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:41 +0000 2012,none,0,<error>,2.48,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:41 +0000 2012,none,0,<error>,2.48,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:41 +0000 2012,none,0,<error>,2.43,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:41 +0000 2012,none,0,<error>,2.47,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:42 +0000 2012,none,0,<error>,2.48,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:42 +0000 2012,none,0,<error>,2.44,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:42 +0000 2012,none,0,<error>,2.53,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),a.espncdn.com,192.122.184.72,<unavailable>,(42.2734~-83.7133),Sun Nov 18 22:10:42 +0000 2012,none,0,<error>,2.47,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:43 +0000 2012,none,0,<error>,6.58,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:43 +0000 2012,none,0,<error>,6.60,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:43 +0000 2012,none,0,<error>,6.60,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:43 +0000 2012,none,0,<error>,6.63,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:44 +0000 2012,none,0,<error>,6.62,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:44 +0000 2012,none,0,<error>,7.10,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:44 +0000 2012,none,0,<error>,6.64,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:44 +0000 2012,none,0,<error>,6.57,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:45 +0000 2012,none,0,<error>,6.62,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:45 +0000 2012,none,0,<error>,6.55,http://ad.Doubleclick.net/adj/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:45 +0000 2012,none,0,<error>,6.57,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:46 +0000 2012,none,0,<error>,6.79,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:46 +0000 2012,none,0,<error>,6.60,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:47 +0000 2012,none,0,<error>,6.60,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:47 +0000 2012,none,0,<error>,6.59,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:48 +0000 2012,none,0,<error>,6.64,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:49 +0000 2012,none,0,<error>,6.65,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:49 +0000 2012,none,0,<error>,6.60,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:50 +0000 2012,none,0,<error>,6.61,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:50 +0000 2012,none,0,<error>,6.61,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:51 +0000 2012,none,0,5150.0,6.60,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:51 +0000 2012,none,0,5020.0,6.61,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:51 +0000 2012,none,0,4320.0,6.60,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:52 +0000 2012,none,0,5810.0,6.60,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:52 +0000 2012,none,0,5870.0,6.76,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:52 +0000 2012,none,0,5110.0,6.61,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:53 +0000 2012,none,0,4590.0,6.61,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:53 +0000 2012,none,0,4890.0,6.59,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:53 +0000 2012,none,0,4550.0,6.63,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),ad.Doubleclick.net,74.125.225.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:10:53 +0000 2012,none,0,5200.0,6.63,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:54 +0000 2012,none,0,858.0,56.1,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:54 +0000 2012,none,0,852.0,55.7,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:55 +0000 2012,none,0,864.0,55.9,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:56 +0000 2012,none,0,755.0,55.8,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:57 +0000 2012,none,0,859.0,56.0,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:57 +0000 2012,none,0,626.0,55.8,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:58 +0000 2012,none,0,608.0,55.5,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:10:59 +0000 2012,none,0,849.0,56.2,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.213.221,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:00 +0000 2012,none,0,621.0,56.0,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espn.go.com,68.71.213.221,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:01 +0000 2012,none,0,422.0,55.9,http://espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:03 +0000 2012,none,0,695.0,55.6,http://espndeportes.espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:04 +0000 2012,none,0,693.0,55.8,http://espndeportes.espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:05 +0000 2012,none,0,609.0,55.4,http://espndeportes.espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:06 +0000 2012,none,0,693.0,55.5,http://espndeportes.espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:06 +0000 2012,none,0,608.0,55.6,http://espndeportes.espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:07 +0000 2012,none,0,691.0,55.7,http://espndeportes.espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:08 +0000 2012,none,0,700.0,55.6,http://espndeportes.espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:09 +0000 2012,none,0,610.0,55.6,http://espndeportes.espn.go.com/
planetlab5.eecs.umich.edu,141.212.113.180,00:25:B3:0E:6F:5F,(42.2923~-83.7145),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:10 +0000 2012,none,0,631.0,55.7,http://espndeportes.espn.go.com/
