planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:51 +0000 2012,none,0,126.0,201,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:54 +0000 2012,none,0,210.0,154,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:58 +0000 2012,none,0,798.0,52.3,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:12:01 +0000 2012,none,0,549.0,74.3,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:12:03 +0000 2012,none,0,357.0,72.6,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:12:05 +0000 2012,none,0,493.0,100,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:12:06 +0000 2012,none,0,462.0,48.2,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:12:08 +0000 2012,none,0,354.0,202,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:12:11 +0000 2012,none,0,375.0,95.9,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:12:13 +0000 2012,none,0,467.0,156,http://espn.com
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.17,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:15 +0000 2012,none,0,<error>,2.17,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.17,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:16 +0000 2012,none,0,<error>,2.20,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.15,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:17 +0000 2012,none,0,<error>,2.18,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.15,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:17 +0000 2012,none,0,<error>,2.03,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.15,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:17 +0000 2012,none,0,<error>,2.21,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.17,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:17 +0000 2012,none,0,<error>,2.29,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.17,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:18 +0000 2012,none,0,<error>,2.22,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.17,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:18 +0000 2012,none,0,<error>,2.21,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.15,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:18 +0000 2012,none,0,<error>,2.22,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),a.espncdn.com,129.19.157.15,<unavailable>,(40.0878~-105.3735),Sun Nov 18 22:12:18 +0000 2012,none,0,<error>,2.22,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.156,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:18 +0000 2012,none,0,<error>,32.1,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.60,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:19 +0000 2012,none,0,<error>,32.1,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.60,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:19 +0000 2012,none,0,<error>,32.2,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:19 +0000 2012,none,0,<error>,32.1,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.60,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:20 +0000 2012,none,0,<error>,32.2,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.60,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:20 +0000 2012,none,0,<error>,32.2,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:20 +0000 2012,none,0,<error>,32.2,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:21 +0000 2012,none,0,<error>,32.1,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.60,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:21 +0000 2012,none,0,<error>,32.0,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:21 +0000 2012,none,0,<error>,32.2,http://ad.Doubleclick.net/adj/
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.60,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:22 +0000 2012,none,0,<error>,32.2,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.60,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:22 +0000 2012,none,0,<error>,32.0,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:23 +0000 2012,none,0,<error>,32.3,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:23 +0000 2012,none,0,<error>,32.1,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.60,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:24 +0000 2012,none,0,<error>,32.8,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:25 +0000 2012,none,0,<error>,32.2,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.cs.colorado.edu,128.138.207.54,00:25:B3:0E:6F:70,(40.0878~-105.3735),ad.Doubleclick.net,74.125.227.59,<unavailable>,(37.4192~-122.0574),Sun Nov 18 22:12:25 +0000 2012,none,0,<error>,32.2,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
