planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:34 +0000 2012,none,0,295.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:37 +0000 2012,none,0,262.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:39 +0000 2012,none,0,290.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:41 +0000 2012,none,0,290.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:42 +0000 2012,none,0,366.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:44 +0000 2012,none,0,367.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:46 +0000 2012,none,0,262.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:48 +0000 2012,none,0,338.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:49 +0000 2012,none,0,290.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:51 +0000 2012,none,0,338.0,132,http://espn.com
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),a.espncdn.com,125.56.218.18,<unavailable>,(42.3751~-71.1056),Sun Nov 18 22:11:53 +0000 2012,none,0,<error>,1.23,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),a.espncdn.com,125.56.218.18,<unavailable>,(42.3751~-71.1056),Sun Nov 18 22:11:53 +0000 2012,none,0,<error>,1.20,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),a.espncdn.com,125.56.218.18,<unavailable>,(42.3751~-71.1056),Sun Nov 18 22:11:53 +0000 2012,none,0,<error>,1.18,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),a.espncdn.com,125.56.218.18,<unavailable>,(42.3751~-71.1056),Sun Nov 18 22:11:54 +0000 2012,none,0,<error>,1.31,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab5.goto.info.waseda.ac.jp,133.9.81.165,00:22:CF:03:4F:EA,(36.0~138.0),a.espncdn.com,125.56.218.18,<unavailable>,(42.3751~-71.1056),Sun Nov 18 22:11:54 +0000 2012,none,0,<error>,1.24,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
