planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.73,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:50:21 +0000 2012,none,0,<error>,2.13,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.73,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:50:21 +0000 2012,none,0,<error>,2.14,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:22 +0000 2012,none,0,<error>,21.3,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:23 +0000 2012,none,0,<error>,21.4,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:23 +0000 2012,none,0,<error>,21.5,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:24 +0000 2012,none,0,<error>,21.4,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:24 +0000 2012,none,0,<error>,50.2,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:25 +0000 2012,none,0,<error>,60.3,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:26 +0000 2012,none,0,<error>,152,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:27 +0000 2012,none,0,<error>,173,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:28 +0000 2012,none,0,<error>,139,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:29 +0000 2012,none,0,<error>,132,http://ad.Doubleclick.net/adj/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:30 +0000 2012,none,0,<error>,129,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:31 +0000 2012,none,0,<error>,33.3,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:32 +0000 2012,none,0,<error>,30.5,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:32 +0000 2012,none,0,<error>,88.4,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:33 +0000 2012,none,0,<error>,65.1,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:34 +0000 2012,none,0,<error>,79.0,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:35 +0000 2012,none,0,<error>,92.4,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:36 +0000 2012,none,0,<error>,47.7,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:37 +0000 2012,none,0,<error>,148,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:38 +0000 2012,none,0,<error>,234,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:40 +0000 2012,none,0,5490.0,202,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:41 +0000 2012,none,0,6120.0,159,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:42 +0000 2012,none,0,6180.0,43.5,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:42 +0000 2012,none,0,6450.0,55.4,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:43 +0000 2012,none,0,6050.0,133,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:45 +0000 2012,none,0,5650.0,119,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:45 +0000 2012,none,0,6050.0,45.4,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:46 +0000 2012,none,0,6380.0,264,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:47 +0000 2012,none,0,5390.0,224,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),ad.Doubleclick.net,74.125.224.123,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:50:48 +0000 2012,none,0,6310.0,178,http://ad.Doubleclick.net/ad/espn.us.com.espn/espnfrontpage;sz=1280x946
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:50 +0000 2012,none,0,798.0,60.9,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:51 +0000 2012,none,0,767.0,33.8,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:52 +0000 2012,none,0,676.0,125,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:53 +0000 2012,none,0,793.0,40.3,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:53 +0000 2012,none,0,144.0,38.6,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:56 +0000 2012,none,0,108.0,32.6,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:58 +0000 2012,none,0,980.0,32.6,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:59 +0000 2012,none,0,889.0,40.7,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:00 +0000 2012,none,0,976.0,55.8,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espn.go.com,68.71.216.171,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:01 +0000 2012,none,0,419.0,32.6,http://espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:03 +0000 2012,none,0,161.0,245,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:05 +0000 2012,none,0,762.0,261,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:07 +0000 2012,none,0,757.0,212,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:08 +0000 2012,none,0,785.0,32.8,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:09 +0000 2012,none,0,1050.0,32.6,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:10 +0000 2012,none,0,1050.0,32.6,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:10 +0000 2012,none,0,1160.0,36.2,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:11 +0000 2012,none,0,1040.0,32.7,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:12 +0000 2012,none,0,1050.0,32.7,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:12 +0000 2012,none,0,1050.0,32.6,http://espndeportes.espn.go.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:13 +0000 2012,none,0,1130.0,32.6,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:14 +0000 2012,none,0,1100.0,32.7,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:14 +0000 2012,none,0,1120.0,32.7,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:15 +0000 2012,none,0,1130.0,32.7,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:16 +0000 2012,none,0,1130.0,32.6,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:17 +0000 2012,none,0,1360.0,32.7,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:17 +0000 2012,none,0,1130.0,32.6,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:18 +0000 2012,none,0,1360.0,32.7,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:19 +0000 2012,none,0,1120.0,32.6,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),espndeportes.espn.go.com,68.71.216.161,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:19 +0000 2012,none,0,1130.0,32.6,http://espndeportes.espn.go.com/los-angeles/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:20 +0000 2012,none,0,<error>,2.19,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:20 +0000 2012,none,0,<error>,2.12,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:21 +0000 2012,none,0,<error>,2.43,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:21 +0000 2012,none,0,<error>,2.11,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:21 +0000 2012,none,0,<error>,2.14,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:22 +0000 2012,none,0,<error>,3.28,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:22 +0000 2012,none,0,<error>,4.17,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:23 +0000 2012,none,0,<error>,5.54,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:23 +0000 2012,none,0,<error>,2.16,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),a.espncdn.com,70.96.0.88,<unavailable>,(45.5295~-122.6432),Fri Nov 16 07:51:23 +0000 2012,none,0,<error>,4.08,http://a.espncdn.com/combiner/c?v=4&js=jquery-1.7.1.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:24 +0000 2012,none,0,56.1,144,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:26 +0000 2012,none,0,27.4,142,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:27 +0000 2012,none,0,64.8,139,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:29 +0000 2012,none,0,64.9,142,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:30 +0000 2012,none,0,66.0,139,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:31 +0000 2012,none,0,29.0,139,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:33 +0000 2012,none,0,66.2,139,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:34 +0000 2012,none,0,65.9,139,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:36 +0000 2012,none,0,47.9,139,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),tinysort.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:37 +0000 2012,none,0,66.3,139,http://tinysort.sjeiti.com/
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),www.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:39 +0000 2012,none,0,63300.0,139,http://www.sjeiti.com/ga.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),www.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:40 +0000 2012,none,0,68900.0,139,http://www.sjeiti.com/ga.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),www.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:40 +0000 2012,none,0,61400.0,139,http://www.sjeiti.com/ga.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),www.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:41 +0000 2012,none,0,66000.0,139,http://www.sjeiti.com/ga.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),www.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:42 +0000 2012,none,0,68100.0,140,http://www.sjeiti.com/ga.js
planetlab1.byu.edu,128.187.223.211,<error>,(40.3563~-111.7325),www.sjeiti.com,85.17.251.154,<unavailable>,(52.35~4.91669999999999),Fri Nov 16 07:51:43 +0000 2012,none,0,68900.0,139,http://www.sjeiti.com/ga.js
