planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:51 +0000 2012,none,0,490.0,70.6,http://espn.com
planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:52 +0000 2012,none,0,495.0,70.6,http://espn.com
planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:53 +0000 2012,none,0,499.0,70.6,http://espn.com
planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:54 +0000 2012,none,0,497.0,70.5,http://espn.com
planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:55 +0000 2012,none,0,495.0,70.5,http://espn.com
planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:56 +0000 2012,none,0,497.0,70.6,http://espn.com
planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:57 +0000 2012,none,0,498.0,70.5,http://espn.com
planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:58 +0000 2012,none,0,497.0,70.5,http://espn.com
planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:11:59 +0000 2012,none,0,588.0,70.5,http://espn.com
planetlab2.acis.ufl.edu,128.227.150.12,00:21:5A:24:93:62,(29.6516~-82.3248),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Sun Nov 18 22:12:00 +0000 2012,none,0,497.0,70.6,http://espn.com
