planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:48 +0000 2012,none,0,174.0,208,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:53 +0000 2012,none,0,174.0,209,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:56 +0000 2012,none,0,174.0,208,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:50:59 +0000 2012,none,0,167.0,208,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:03 +0000 2012,none,0,209.0,208,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:06 +0000 2012,none,0,174.0,208,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:09 +0000 2012,none,0,174.0,208,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:12 +0000 2012,none,0,209.0,208,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:15 +0000 2012,none,0,209.0,208,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),espn.com,199.181.132.250,<unavailable>,(33.7866~-118.2987),Fri Nov 16 07:51:18 +0000 2012,none,0,209.0,208,http://espn.com
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:21 +0000 2012,none,0,<error>,0.845,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:22 +0000 2012,none,0,<error>,0.873,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:23 +0000 2012,none,0,<error>,0.849,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:24 +0000 2012,none,0,<error>,0.842,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:24 +0000 2012,none,0,<error>,0.838,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:25 +0000 2012,none,0,<error>,0.821,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:25 +0000 2012,none,0,<error>,0.811,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:26 +0000 2012,none,0,<error>,0.826,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:27 +0000 2012,none,0,<error>,0.999,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),a.espncdn.com,190.221.164.227,<unavailable>,(-34.5875~-58.6725),Fri Nov 16 07:51:27 +0000 2012,none,0,<error>,0.938,http://a.espncdn.com/combiner/c/?css=modules/sc-feed/sc-feed-callout-default.css
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:28 +0000 2012,none,0,<error>,1.03,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:28 +0000 2012,none,0,<error>,1.06,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:29 +0000 2012,none,0,<error>,1.06,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:30 +0000 2012,none,0,<error>,1.07,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:31 +0000 2012,none,0,<error>,1.05,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:31 +0000 2012,none,0,<error>,1.11,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:32 +0000 2012,none,0,<error>,1.18,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:33 +0000 2012,none,0,<error>,1.05,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:34 +0000 2012,none,0,<error>,1.02,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:35 +0000 2012,none,0,<error>,1.04,http://ad.Doubleclick.net/adj/
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:35 +0000 2012,none,0,<error>,1.04,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:36 +0000 2012,none,0,<error>,1.05,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
planet-lab2.uba.ar,157.92.44.102,<error>,(-34.5875~-58.6725),ad.Doubleclick.net,173.194.42.59,<unavailable>,(37.4192~-122.0574),Fri Nov 16 07:51:37 +0000 2012,none,0,<error>,1.03,http://ad.Doubleclick.net/jump/espn.us.com.espn/espnfrontpage;sz=1280x946
